248	3295
248	6869
249	2099
249	2919
249	477
250	8109
250	6797
250	875
251	6684
251	7145
251	6791
252	773
252	4950
252	2240
253	5316
253	271
253	4607
254	4600
254	4481
254	2458
255	831
255	5936
255	2620
256	3585
256	3608
256	3999
257	2455
257	780
257	5069
258	4263
258	6943
258	3357
259	7923
259	3635
259	4458
260	2067
260	2375
260	7611
261	6522
261	4391
261	928
262	7585
262	6080
262	5068
263	4246
263	6654
263	6635
264	6312
264	821
264	5766
265	7921
265	3601
265	3880
266	432
266	7344
266	1983
267	947
267	7908
267	3380
268	123
268	2091
268	2783
269	6356
269	1569
269	2100
270	2936
270	766
270	4831
271	217
271	3689
271	5376
272	1291
272	5565
272	4504
273	2849
273	7478
273	4261
274	6909
274	2779
274	6288
275	413
275	7021
275	4683
276	5892
276	1872
276	7251
277	402
277	6834
277	1504
278	995
278	533
278	870
279	6599
279	5700
279	6799
280	909
280	7262
280	589
281	1822
281	6401
281	2334
282	6914
282	2864
282	7733
283	405
283	6885
283	2371
284	7543
284	5366
284	1121
285	2675
285	4520
285	3121
286	3911
286	959
286	8112
287	6848
287	1742
287	5041
288	3787
288	7042
288	5040
289	3770
289	6753
289	127
290	2159
290	3939
290	1435
291	8013
291	5165
291	5895
292	1923
292	8118
292	6950
293	3476
293	1755
293	5262
294	7544
294	5383
294	1410
295	7588
295	6131
295	5935
296	2603
296	3296
296	6886
297	2388
297	7832
297	2088
298	2732
298	5489
298	3212
299	5458
299	2685
299	4690
300	6011
300	3895
300	687
301	3488
301	1959
301	539
302	972
302	142
302	2414
303	83
303	1411
303	7605
304	6420
304	2657
304	4214
305	6110
305	5578
305	4725
306	6606
306	5819
306	631
307	2536
307	2157
307	3905
308	857
308	6378
308	1943
309	267
309	4539
309	3444
310	1211
310	4205
310	5957
311	2977
311	1463
311	298
312	5066
312	4212
312	6076
313	5000
313	3090
313	3384
314	191
314	3247
314	6053
315	4609
315	4634
315	5059
316	4093
316	4053
316	3373
317	4
317	68
317	1156
318	3270
318	6444
318	3065
319	2959
319	1157
319	3287
320	6733
320	7978
320	4570
321	3971
321	1979
321	879
322	6752
322	110
322	1870
323	7217
323	8015
323	5199
324	6473
324	3558
324	3149
325	4387
325	860
325	6429
326	2810
326	6815
326	1181
327	3695
327	5478
327	3025
328	2279
328	5979
328	3351
329	7821
329	1901
329	7744
330	592
330	1873
330	7268
331	691
331	3556
331	3115
332	3809
332	7416
332	3207
333	5373
333	1240
333	4698
334	6147
334	6207
334	7227
335	8185
335	8089
335	6457
336	3286
336	6716
336	7689
337	7848
337	2360
337	7356
338	2187
338	4415
338	1336
339	6330
339	1127
339	2777
340	6254
340	8026
340	5386
341	1461
341	264
341	4488
342	2577
342	2854
342	7563
343	5706
343	6901
343	2643
344	3976
344	2064
344	2324
345	6744
345	8165
345	7749
346	677
346	3318
346	7260
347	555
347	1244
347	4766
348	7303
348	1286
348	5480
349	3059
349	2857
349	7614
350	6573
350	5258
350	7476
351	4227
351	6331
351	1144
352	3066
352	2976
352	1446
353	9
353	153
353	2601
354	3262
354	6308
354	753
355	4610
355	4651
355	5348
356	815
356	5664
356	6187
357	6887
357	2405
357	8121
358	7001
358	4343
358	112
359	1904
359	7795
359	1459
360	230
360	3910
360	942
361	7823
361	1935
361	131
362	2227
362	5095
362	4705
363	6266
363	39
363	663
364	3080
364	3214
364	5492
365	3263
365	6325
365	1042
366	1332
366	6262
366	8162
367	7698
367	8001
367	4961
368	2427
368	304
368	5168
369	5946
369	2790
369	6475
370	3592
370	3727
370	6022
371	4082
371	3866
371	194
372	3298
372	6920
372	2966
373	1276
373	5310
373	169
374	2873
374	7886
374	3006
375	1956
375	488
375	105
376	1785
376	5772
376	8023
377	5335
377	594
377	1907
378	7846
378	2326
378	6778
379	552
379	1193
379	3899
380	755
380	4644
380	5229
381	6983
381	4037
381	3101
382	3571
382	3370
382	8144
383	7392
383	2799
383	6628
384	6193
384	6989
384	4139
385	4835
385	285
385	4845
386	455
386	7735
386	439
387	7463
387	4006
387	2574
388	2803
388	6696
388	7349
389	2068
389	2392
389	7900
390	3244
390	6002
390	3742
391	6277
391	226
391	3842
392	7977
392	4553
392	3682
393	5257
393	7459
393	3938
394	1418
394	7724
394	252
395	4284
395	7300
395	1235
396	4613
396	4702
396	6215
397	7363
397	2306
397	6438
398	2963
398	1225
398	4443
399	1812
399	6231
399	7635
400	6930
400	3136
400	4166
401	5294
401	8088
401	6440
402	2997
402	1803
402	6078
403	5034
403	3668
403	5019
404	3413
404	684
404	3437
405	1092
405	2182
405	4330
406	8082
406	6338
406	1263
407	5089
407	4603
407	4532
408	3325
408	7379
408	2578
409	2871
409	7852
409	2428
410	321
410	5457
410	2668
411	4401
411	1098
411	2284
412	6064
412	4796
412	7813
413	1765
413	5432
413	2243
414	5367
414	1138
414	2964
415	1242
415	4732
415	6725
416	7842
416	2258
416	5622
417	5473
417	2940
417	834
418	5987
418	3487
418	1942
419	250
419	4250
419	6722
420	7791
420	1391
420	7265
421	640
421	2689
421	4758
422	7167
422	7165
422	7131
423	6553
423	4918
423	1696
424	4259
424	6875
424	2201
425	4653
425	5382
425	1393
426	7299
426	1218
426	4324
427	7980
427	4604
427	4549
428	3614
428	4101
428	4189
429	5685
429	6544
429	4765
430	7286
430	997
430	567
431	1448
431	43
431	731
432	4236
432	6484
432	3745
433	6328
433	1093
433	2199
434	4619
434	4804
434	7949
435	4077
435	3781
435	6940
436	3306
436	7056
436	5278
437	7816
437	1816
437	6299
438	600
438	2009
438	1389
439	7231
439	62
439	1054
440	1536
440	1539
440	1590
441	2457
441	814
441	5647
442	5898
442	1974
442	794
443	5307
443	118
443	2006
444	1338
444	6364
444	1705
445	4412
445	1285
445	5463
446	2770
446	6135
446	6003
447	3759
447	6566
447	5139
448	5453
448	2600
448	3245
449	6019
449	4031
449	2999
450	1837
450	6656
450	6669
451	6890
451	2456
451	797
452	5358
452	985
452	363
453	6171
453	6615
453	5972
454	3232
454	5798
454	274
455	4658
455	5467
455	2838
456	7291
456	1082
456	2012
457	1440
457	8098
457	6610
458	5887
458	1787
458	5806
459	410
459	6970
459	3816
460	7535
460	5230
460	7000
461	4326
461	8014
461	5182
462	6184
462	6836
462	1538
463	1573
463	2168
463	4092
464	4036
464	3084
464	3282
465	6648
465	6533
465	4578
466	4107
466	4291
466	7419
467	3258
467	6240
467	7788
468	1340
468	6398
468	2283
469	6047
469	4507
469	2900
470	154
470	2618
470	3551
471	3030
471	2364
471	7424
472	3343
472	7685
472	7780
473	1204
473	4086
473	3934
474	1350
474	6568
474	5173
475	6031
475	4235
475	6467
476	3456
476	1415
476	7673
477	7576
477	5927
477	2467
478	984
478	346
478	5882
479	1702
479	4361
479	418
480	7106
480	6128
480	5884
481	1736
481	4939
481	2053
482	2137
482	3565
482	3268
483	6410
483	2487
483	1324
484	6126
484	5850
484	1158
485	3304
485	7022
485	4700
486	6181
486	6785
486	671
487	3216
487	5526
487	3841
488	7960
488	4264
488	6960
489	3646
489	4645
489	5246
490	7272
490	759
490	4712
491	6385
491	2062
491	2290
492	6166
492	6530
492	4527
493	3240
493	5934
493	2586
494	3007
494	1973
494	777
495	5018
495	3396
495	395
496	6715
496	7672
496	7559
497	5638
497	5745
497	7564
498	5723
498	7190
498	7556
499	5587
499	4878
499	1016
500	890
500	6939
500	3289
501	6767
501	365
501	6205
502	7193
502	7607
502	6454
503	3235
503	5849
503	1141
504	3015
504	2109
504	3089
505	3367
505	8093
505	6525
506	4442
506	1795
506	5942
507	2722
507	5319
507	322
508	5474
508	2957
508	1123
509	2709
509	5098
509	4756
510	7133
510	6587
510	5496
511	3331
511	7481
511	4312
512	7776
512	1136
512	2930
513	664
513	3097
513	3503
514	2214
514	4874
514	948
515	7925
515	3669
515	5036
516	3702
516	5597
516	5048
517	3906
517	874
517	6667
518	6856
518	1878
518	7353
519	2136
519	3548
519	2979
520	1497
520	876
520	6701
521	7434
521	3513
521	2384
522	7764
522	932
522	7653
523	7236
523	147
523	2499
524	1528
524	1403
524	7469
525	4108
525	4308
525	7708
526	8171
526	7851
526	2411
527	32
527	544
527	1057
528	1587
528	2406
528	8138
529	7290
529	1065
529	1723
530	4718
530	6487
530	3796
531	7195
531	7641
531	7032
532	4870
532	880
532	6769
533	399
533	6783
533	637
534	2638
534	3891
534	619
535	2332
535	6880
535	2286
536	6098
536	5374
536	1257
537	4987
537	2869
537	7818
538	1850
538	6877
538	2235
539	5231
539	7017
539	4615
540	4736
540	6793
540	807
541	5528
541	3875
541	347
542	5899
542	1991
542	1083
543	2029
543	1729
543	4820
544	30
544	510
544	479
545	8143
545	7375
545	2510
546	1715
546	4582
546	4175
547	5447
547	2498
547	1511
548	1114
548	2556
548	2497
549	1494
549	825
549	5834
550	886
550	6871
550	2133
551	3497
551	2112
551	3140
552	4234
552	6450
552	3167
553	4693
553	6062
553	4762
554	7235
554	130
554	2210
555	4806
555	7983
555	4655
556	5416
556	1971
556	743
557	4440
557	1761
557	5364
558	1087
558	2097
558	2885
559	8090
559	6474
559	3575
560	3438
560	1109
560	2471
561	1052
561	1502
561	961
562	8146
562	7426
562	3377
563	72
563	1224
563	4426
564	1523
564	1318
564	6024
565	4116
565	4444
565	1829
566	6520
566	4357
566	350
567	5950
567	2858
567	7631
568	6862
568	1980
568	896
569	7041
569	5023
569	3481
570	1840
570	6707
570	7536
571	5247
571	7289
571	1048
572	1434
572	7996
572	4876
573	982
573	312
573	5304
574	67
574	1139
574	2981
575	1531
575	1454
575	145
576	2465
576	950
576	7959
577	4247
577	6671
577	6924
578	3034
578	2432
578	389
579	6613
579	5938
579	2654
580	4163
580	5243
580	7221
581	8083
581	6355
581	1552
582	1811
582	6214
582	7346
583	2017
583	1525
583	1352
584	6602
584	5751
584	7666
585	7457
585	3904
585	840
586	6089
586	5221
586	6847
587	1725
587	4752
587	7065
588	5431
588	2226
588	5078
589	4416
589	1353
589	6619
590	6040
590	4388
590	877
591	6718
591	7723
591	235
592	3995
592	2387
592	7815
593	1799
593	6010
593	3878
594	398
594	6766
594	348
595	5916
595	2280
595	5996
596	3640
596	4543
596	3512
597	2367
597	7475
597	4210
598	6042
598	4422
598	1455
599	162
599	2754
599	5863
600	1379
600	7061
600	5363
601	1070
601	1808
601	6163
602	6479
602	3660
602	4883
603	1101
603	2335
603	6931
604	3153
604	4455
604	2016
605	1508
605	1063
605	1689
606	4140
606	4852
606	574
607	1567
607	2066
607	2358
608	7322
608	1609
608	2780
609	6305
609	702
609	3743
610	6294
610	515
610	564
611	1397
611	7367
611	2374
612	7594
612	6233
612	7669
613	7508
613	4771
613	7388
614	2731
614	5472
614	2923
615	545
615	1074
615	1876
616	7319
616	1558
616	1913
617	7948
617	4060
617	3492
618	2027
618	1695
618	4242
619	6586
619	5479
619	3042
620	2568
620	2701
620	4962
621	2444
621	593
621	1890
622	7557
622	5604
622	5167
623	5929
623	2501
623	1562
624	1981
624	913
624	7330
625	1745
625	5092
625	4654
626	5399
626	1682
626	4021
627	2829
627	7138
627	6672
628	6941
628	3323
628	7345
629	2000
629	1236
629	4630
630	4991
630	2937
630	783
631	5120
631	5130
631	5300
632	8190
632	8174
632	7902
633	3278
633	6580
633	5377
634	1308
634	5854
634	1226
635	4460
635	2101
635	2953
636	1055
636	1553
636	1828
637	6503
637	4068
637	3628
638	4339
638	44
638	748
639	4525
639	3206
639	5356
640	951
640	7976
640	4536
641	3393
641	344
641	5848
642	1124
642	2726
642	5387
643	1478
643	553
643	1210
644	4188
644	5668
644	6255
645	8043
645	5675
645	6374
646	1875
646	7302
646	1269
647	5191
647	6337
647	1246
648	4800
648	7881
648	2921
649	511
649	496
649	241
650	4097
650	4121
650	4529
651	3274
651	6512
651	4221
652	6229
652	7601
652	6352
653	1501
653	944
653	7857
654	2513
654	1766
654	5449
655	2532
655	2089
655	2749
656	5778
656	8125
656	7069
657	5499
657	3382
657	157
658	2669
658	4418
658	1387
659	7197
659	7675
659	7610
660	6505
660	4102
660	4206
661	5974
661	3266
661	6376
662	1909
662	7880
662	2904
663	222
663	3774
663	6821
664	1283
664	5429
664	2192
665	4500
665	2781
665	6322
666	991
666	465
666	7905
667	3329
667	7447
667	3734
668	6141
668	6105
668	5493
669	3280
669	6614
669	5955
670	2943
670	885
670	6854
671	1844
671	6775
671	501
672	326
672	5542
672	4113
673	4393
673	962
673	8163
674	7715
674	99
674	1683
675	4038
675	3118
675	3860
676	92
676	1564
676	2015
677	1491
677	774
677	4967
678	2529
678	2038
678	1882
679	7421
679	3292
679	6818
680	1232
680	4562
680	3835
681	7858
681	2530
681	2055
682	2171
682	4143
682	4903
683	1441
683	8115
683	6899
684	2609
684	3398
684	429
685	7293
685	1116
685	2590
686	3075
686	3129
686	4047
687	3271
687	6461
687	3354
688	7872
688	2768
688	6101
689	5425
689	2124
689	3344
690	7702
690	8069
690	6117
691	5697
691	6748
691	42
692	714
692	3947
692	1571
693	2134
693	3514
693	2401
694	8053
694	5845
694	1073
695	1859
695	7030
695	4836
696	302
696	5134
696	5368
697	1155
697	3253
697	6155
698	6343
698	1348
698	6534
699	4595
699	4396
699	1013
700	839
700	6072
700	4932
701	1934
701	114
701	1938
702	182
702	3094
702	3452
703	1347
703	6517
703	4306
704	7674
704	7593
704	6216
705	7380
705	2595
705	3160
706	4574
706	4039
706	3135
707	4149
707	5005
707	3175
708	4829
708	183
708	3111
709	3741
709	6260
709	8128
710	7120
710	6366
710	1739
711	4990
711	2920
711	494
712	207
712	3519
712	2486
713	1307
713	5837
713	937
714	7738
714	490
714	139
715	2363
715	7407
715	3054
716	2772
716	6169
716	6581
717	5394
717	1597
717	2576
718	2837
718	7274
718	793
719	5290
719	8020
719	5284
720	7918
720	3550
720	3013
721	2075
721	2511
721	1732
722	4871
722	897
722	7058
723	5312
723	203
723	3451
724	1330
724	6228
724	7584
725	6063
725	4779
725	7524
726	5043
726	3821
726	7620
727	6675
727	6992
727	4190
728	5702
728	6833
728	1487
729	706
729	3811
729	7450
730	3785
730	7008
730	4462
731	2135
731	3531
731	2690
732	4775
732	7456
732	3887
733	551
733	1176
733	3610
734	4033
734	3033
734	2415
735	100
735	1700
735	4327
736	8031
736	5471
736	2906
737	256
737	4352
737	265
738	4505
738	2866
738	7767
739	983
739	329
739	5593
740	4980
740	2750
740	5795
741	223
741	3791
741	7110
742	6196
742	7040
742	5006
743	3192
743	5118
743	5096
744	4722
744	6555
744	4952
745	2274
745	5894
745	1906
746	7829
746	2037
746	1865
747	7132
747	6570
747	5207
748	6609
748	5870
748	1498
749	893
749	6990
749	4156
750	5124
750	5198
750	6456
751	3269
751	6427
751	2776
752	6237
752	7737
752	473
753	8041
753	5641
753	5796
754	240
754	4080
754	3832
755	7807
755	1663
755	3698
756	5529
756	3892
756	636
757	2621
757	3602
757	3897
758	721
758	4066
758	3594
759	3761
759	6600
759	5717
760	7088
760	5822
760	682
761	3403
761	514
761	547
762	1108
762	2454
762	763
763	4780
763	7541
763	5332
764	543
764	1040
764	1298
765	5684
765	6527
765	4476
766	2373
766	7577
766	5944
767	2756
767	5897
767	1957
768	505
768	394
768	6698
769	7383
769	2646
769	4027
770	2931
770	681
770	3386
771	225
771	3825
771	7688
772	7831
772	2071
772	2443
773	576
773	1601
773	2644
774	3993
774	2353
774	7237
775	164
775	2788
775	6441
776	3014
776	2092
776	2800
777	6645
777	6482
777	3711
778	5750
778	7649
778	7168
779	7182
779	7420
779	3275
780	6529
780	4510
780	2951
781	1021
781	975
781	193
782	3281
782	6631
782	6244
783	7856
783	2496
783	1477
784	536
784	921
784	7466
785	4057
785	3441
785	1160
786	3338
786	7600
786	6335
787	1212
787	4222
787	6246
788	7890
788	3074
788	3112
789	3758
789	6549
789	4850
790	540
790	989
790	431
791	7327
791	1694
791	4225
792	6297
792	566
792	1431
793	7945
793	4009
793	2625
794	3670
794	5053
794	3991
795	2319
795	6659
795	6720
796	7757
796	813
796	5630
797	5609
797	5252
797	7374
798	2493
798	1426
798	7860
799	2564
799	2633
799	3806
800	7365
800	2340
800	7016
801	4598
801	4447
801	1880
802	7387
802	2714
802	5183
803	6201
803	7125
803	6451
804	3184
804	4982
804	2784
805	6373
805	1858
805	7013
806	4547
806	3580
806	3523
807	2554
807	2463
807	916
808	7381
808	2612
808	3449
809	1296
809	5650
809	5949
810	2841
810	7342
810	1949
811	369
811	6273
811	158
812	2686
812	4707
812	6300
813	617
813	2298
813	6302
814	651
814	2876
814	7937
815	3873
815	313
815	5321
816	356
816	6052
816	4592
817	4345
817	146
817	2482
818	1239
818	4681
818	5858
819	1294
819	5616
819	5371
820	1206
820	4120
820	4512
821	2985
821	1599
821	2610
822	3415
822	718
822	4015
823	2727
823	5404
823	1767
824	5466
824	2821
824	7002
825	4360
825	401
825	6817
826	1215
826	4273
826	7113
827	6247
827	7907
827	3363
828	8025
828	5369
828	1172
829	3542
829	2877
829	7954
830	4162
830	5226
830	6932
831	3170
831	4744
831	6929
832	3119
832	3877
832	381
833	6477
833	3626
833	4305
834	7657
834	7304
834	1303
835	5769
835	7972
835	4468
836	2237
836	5265
836	7595
837	6250
837	7958
837	4230
838	6382
838	2011
838	1423
839	7809
839	1697
839	4276
840	7164
840	7114
840	6264
841	5
841	85
841	1445
842	8183
842	8055
842	5879
843	1651
843	3494
843	2061
844	2273
844	5877
844	1617
845	2916
845	426
845	7242
846	249
846	4233
846	6433
847	2878
847	7971
847	4451
848	1948
848	352
848	5984
849	3436
849	1075
849	1893
850	7608
850	6471
850	3524
851	2571
851	2752
851	5829
852	801
852	5426
852	2141
853	3633
853	4424
853	1489
854	740
854	4389
854	894
855	7007
855	4445
855	1846
856	6809
856	1079
856	1961
857	573
857	1550
857	1777
858	5636
858	5711
858	6986
859	4088
859	3968
859	1928
860	12
860	204
860	3468
861	1619
861	2950
861	1004
862	686
862	3471
862	1670
863	3817
863	7552
863	5519
864	3722
864	5937
864	2637
865	3874
865	330
865	5610
866	5269
866	7663
866	7406
867	3037
867	2483
867	1256
868	4970
868	2580
868	2905
869	239
869	4063
869	3543
870	2894
870	52
870	884
871	6837
871	1555
871	1862
872	7081
872	5703
872	6850
873	1776
873	5619
873	5422
874	2073
874	2477
874	1154
875	3236
875	5866
875	1430
876	7928
876	3720
876	5903
877	2059
877	2239
877	5299
878	8173
878	7885
878	2989
879	1667
879	3766
879	6685
880	7162
880	7080
880	5686
881	6561
881	5054
881	4008
882	2608
882	3381
882	140
883	2380
883	7696
883	7967
884	4383
884	792
884	5273
885	7731
885	371
885	6307
886	736
886	4321
886	7929
887	3737
887	6192
887	6972
888	3850
888	8113
888	6865
889	2031
889	1763
889	5398
890	1665
890	3732
890	6107
891	5527
891	3858
891	58
892	986
892	380
892	6460
893	3337
893	7583
893	6046
894	4490
894	2611
894	3432
895	1007
895	737
895	4338
896	27
896	459
896	7803
897	1595
897	2542
897	2259
898	5639
898	5762
898	7853
899	2445
899	610
899	2179
900	4279
900	7215
900	7981
901	4621
901	4838
901	336
902	5712
902	7003
902	4377
903	690
903	3539
903	2826
904	7087
904	5805
904	393
905	6681
905	7094
905	5924
906	2416
906	117
906	1989
907	1049
907	1451
907	94
908	1598
908	2593
908	3126
909	3996
909	2404
909	8104
910	6712
910	7621
910	6692
911	7281
911	912
911	7313
912	1456
912	179
912	3043
913	2585
913	2990
913	1684
914	4055
914	3407
914	582
915	1703
915	4378
915	707
916	3828
916	7739
916	507
917	428
917	7276
917	827
918	5868
918	1464
918	315
919	5355
919	934
919	7687
920	7814
920	1782
920	5721
921	7156
921	6978
921	3952
922	1656
922	3579
922	3506
923	2265
923	5741
923	7496
924	4567
924	3920
924	1112
925	2522
925	1919
925	8050
926	5794
926	206
926	3502
927	2197
927	4585
927	4226
928	6314
928	855
928	6344
929	1365
929	6823
929	1317
930	6007
930	3827
930	7722
931	218
931	3706
931	5665
932	6204
932	7176
932	7318
933	1541
933	1624
933	3035
934	2449
934	678
934	3335
935	7549
935	5468
935	2855
936	7580
936	5995
936	3623
937	4254
937	6790
937	756
938	4661
938	5518
938	3705
939	5648
939	5915
939	2263
940	5707
940	6918
940	2932
941	698
941	3675
941	5138
942	5436
942	2311
942	6523
943	4408
943	1217
943	4307
944	7691
944	7882
944	2938
945	800
945	5409
945	1852
946	6911
946	2813
946	6866
947	2048
947	2052
947	2120
948	3276
948	6546
948	4799
949	7864
949	2632
949	3789
950	7076
950	5618
950	5405
951	1784
951	5755
951	7734
952	422
952	7174
952	7284
953	963
953	8180
953	8004
954	5012
954	3294
954	6852
955	1810
955	6197
955	7057
956	5295
956	8105
956	6729
957	7910
957	3414
957	701
958	3726
958	6005
958	3793
959	7144
